LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=55us, v_thresh=1.0V
LIF Resolution: 15° per neuron
Date: 2026-03-30 04:01:21
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          10         55       1.175350          165.0
          10         55       1.180290            0.0
          10         55       1.198844            0.0
          10         55       1.222995          165.0
          10         55       1.365422           15.0
          10         55       1.391028          180.0
          10         55       1.399926          180.0
          10         55       1.416819          210.0
          10         55       1.420858          165.0
          10         55       1.429565          165.0
          10         55       1.435883          180.0
          10         55       1.437620          165.0
          10         55       1.444582          180.0
          10         55       1.447458          180.0
          10         55       1.453351          180.0
          10         55       1.462272          165.0
          10         55       1.468699          180.0
          10         55       1.469932          165.0
          10         55       1.510101          180.0
          10         55       1.521358           15.0
          10         55       1.524969          180.0
          10         55       1.526379          165.0
          10         55       1.528355          180.0
          10         55       1.530211          165.0
          10         55       1.542688          180.0
          10         55       1.546996          165.0
          10         55       1.548551          180.0
          10         55       2.733926          180.0
          10         55       2.737836          180.0
          10         55       2.746242          180.0
          10         55       2.752176          165.0
          10         55       2.756023          180.0
          10         55       2.764754          165.0
          10         55       2.786133          180.0
          10         55       2.787264          165.0
          10         55       2.801191          180.0
          10         55       2.803876          180.0
          10         55       2.815184           15.0
          10         55       2.816191            0.0
          10         55       2.912075          180.0
          10         55       2.978179          180.0
          10         55       2.986640          180.0
          15         60       0.519260          165.0
          15         60       0.527854          165.0
          15         60       0.529204          180.0
          15         60       0.536440          165.0
          15         60       0.540473          180.0
          15         60       0.553885          165.0
          15         60       0.562266          165.0
          15         60       0.571046          165.0
          15         60       0.714202          165.0
          15         60       0.722168          180.0
          15         60       0.729469          165.0
          15         60       0.742436          165.0
          15         60       0.751570          180.0
          15         60       0.754887          165.0
          15         60       0.825887          165.0
          15         60       1.032887          165.0
          15         60       1.039262          180.0
          15         60       1.156347          180.0
          15         60       1.167590          180.0
          15         60       1.168680          165.0
          15         60       1.178700          180.0
          15         60       1.179792          165.0
          15         60       1.189389          165.0
          15         60       1.199668          180.0
          15         60       1.200743          165.0
          15         60       1.209549          165.0
          15         60       1.219145          180.0
          15         60       1.228471          165.0
          15         60       1.245708          165.0
          15         60       1.248737          165.0
          15         60       1.261991          165.0
          15         60       1.276623          150.0
          15         60       1.285331          165.0
          15         60       1.292842          165.0
          15         60       1.314807          165.0
          15         60       1.322043          165.0
          15         60       1.330979          165.0
          15         60       1.346217          165.0
          15         60       1.353584          210.0
          15         60       1.504543          180.0
          15         60       1.507735          165.0
          15         60       1.510311          165.0
          15         60       1.514984          180.0
          15         60       1.516083          165.0
          15         60       1.518641          165.0
          15         60       1.522305          165.0
          15         60       1.524887          165.0
          15         60       1.532377          150.0
          15         60       1.533422          165.0
          15         60       1.552307          165.0
          15         60       1.561198          165.0
          15         60       1.575297          165.0
          15         60       1.590616          165.0
          15         60       1.602770          180.0
          15         60       1.637827          165.0
          15         60       2.732817          180.0
          15         60       2.756820          180.0
          20         65       0.010062          180.0
          20         65       0.018961          180.0
          20         65       0.031913          165.0
          20         65       0.052618          180.0
          20         65       0.091241          165.0
          20         65       0.156584          165.0
          20         65       0.212253          165.0
          20         65       0.534696          165.0
          20         65       0.536799          165.0
          20         65       0.568223          165.0
          20         65       0.574030          165.0
          20         65       0.650635          195.0
          20         65       0.657883          165.0
          20         65       0.658933          180.0
          20         65       0.912188          150.0
          20         65       0.913206          165.0
          20         65       0.914264          150.0
          20         65       0.915303          165.0
          20         65       0.934725          165.0
          20         65       1.008284          165.0
          20         65       1.013833          165.0
          20         65       1.041305          165.0
          20         65       1.049952          165.0
          20         65       1.058387          165.0
          20         65       1.059908          150.0
          20         65       1.069323          165.0
          20         65       1.293918          165.0
          20         65       1.304364          165.0
          20         65       1.304364          180.0
          20         65       1.346022          150.0
